Class,Name,Blue,Green,Red,InfraRed,X,Y
1,corn,83,93,102,175,547356.7478,3860345.223
1,corn,106,108,107,152,547309.1594,3860303.476
1,corn,76,96,96,184,547322.7146,3860361.344
1,corn,76,93,96,196,547304.4904,3860350.882
1,corn,86,105,103,192,547354.8514,3860380.37
1,corn,76,96,98,191,547295.9716,3860342.097
1,corn,83,100,101,184,547350.1393,3860367.871
1,corn,75,97,98,202,547291.4823,3860354.569
1,corn,73,88,92,168,547321.9612,3860284.352
1,corn,74,96,96,176,547311.8905,3860365.113
1,corn,78,109,108,195,547324.3003,3860326.002
1,corn,74,93,96,183,547328.8883,3860367.271
1,corn,81,99,100,187,547315.5469,3860284.398
1,corn,85,102,100,188,547362.4071,3860284.756
1,corn,82,103,99,184,547355.9351,3860314.576
1,corn,78,98,99,191,547362.3565,3860297.391
1,corn,81,103,100,183,547355.4161,3860351.975
1,corn,78,96,96,179,547325.5973,3860328.504
1,corn,73,98,97,184,547337.534,3860294.505
1,corn,74,103,102,190,547347.0208,3860378.774
1,corn,72,94,97,192,547333.8797,3860365.342
1,corn,79,101,100,189,547333.3784,3860332.91
1,corn,83,102,99,182,547355.0116,3860362.612
1,corn,75,93,96,183,547308.7467,3860362.918
1,corn,83,107,104,180,547371.5654,3860328.211
1,corn,77,96,97,188,547344.162,3860305.173
1,corn,78,95,95,182,547327.1826,3860326.567
1,corn,75,97,98,202,547291.6117,3860354.102
1,corn,76,119,111,205,547300.26,3860320.083
1,corn,72,91,96,172,547284.6834,3860339.45
1,corn,78,94,94,175,547295.5014,3860321.253
1,corn,81,102,92,173,547323.6177,3860298.729
1,corn,77,113,95,207,547274.3914,3860336.039
1,corn,77,94,99,188,547316.3374,3860345.298
1,corn,80,96,97,190,547364.3893,3860290.612
1,corn,78,97,98,179,547316.512,3860289.171
1,corn,79,103,103,188,547351.2255,3860350.176
1,corn,71,90,95,204,548336.6432,3859909.692
1,corn,72,91,95,200,548396.2866,3860003.691
1,corn,73,93,97,201,548372.4257,3859914.113
1,corn,75,93,96,201,548352.1557,3860029.085
1,corn,72,91,96,204,548352.5796,3859994.603
1,corn,74,93,95,199,548360.6956,3860033.519
1,corn,77,93,97,197,548403.9874,3859999.288
1,corn,76,96,97,202,548391.6151,3859927.103
1,corn,71,94,95,202,548352.9696,3859961.476
1,corn,73,94,94,196,548394.2651,3860039.035
1,corn,72,91,94,200,548350.9964,3859940.598
1,corn,71,91,96,204,548372.6307,3859970.018
1,corn,73,92,96,199,548373.5676,3860002.827
1,corn,73,92,96,200,548324.0695,3859956.917
1,corn,71,91,94,200,548361.6853,3859924.189
1,corn,73,89,96,193,548398.9718,3860037.899
1,corn,73,92,96,202,548357.6657,3859978.592
1,corn,73,91,95,202,548350.4567,3859946.612
1,corn,73,94,95,205,548345.1417,3859996.441
1,corn,72,91,95,199,548363.8614,3859938.362
1,corn,74,94,95,200,548350.8063,3860016.21
1,corn,73,92,97,202,548371.2586,3859918.678
1,corn,72,91,96,202,548355.2433,3859973.447
1,corn,71,90,95,201,548360.7749,3859960.191
1,corn,75,91,96,198,548405.3334,3860049.537
1,corn,71,89,95,202,548374.9937,3860022.127
1,corn,72,91,95,197,548384.2091,3860011.628
1,corn,72,92,97,202,548376.402,3859991.752
1,corn,72,91,94,199,548329.1207,3859945.463
1,corn,72,91,96,201,548368.4838,3859948.102
1,corn,72,90,95,200,548333.5708,3859913.238
1,corn,74,94,95,199,548360.4778,3860034.32
1,corn,71,91,94,202,548345.0593,3859970.675
1,corn,71,90,95,202,548372.5686,3860019.296
1,corn,73,94,95,201,548390.254,3859961.919
1,corn,73,93,97,203,548399.1859,3859952.235
1,corn,71,91,96,204,548375.593,3859971.31
1,corn,76,93,97,198,548417.7756,3860017.184
1,corn,75,95,96,199,548362.5561,3860040.823
1,corn,71,88,95,199,548389.7429,3860034.329
1,corn,76,93,97,198,548419.4419,3860016.922
1,corn,72,90,95,197,548382.78,3860025.492
1,corn,73,94,99,205,548362.1369,3859953.282
1,corn,71,91,94,203,548364.0068,3859981.589
1,corn,74,90,95,195,548396.2734,3860019.629
1,corn,73,91,95,200,548334.2588,3859974.607
1,corn,71,90,95,201,548393.0007,3859977.194
1,corn,74,92,95,204,548396.8453,3859959.548
1,corn,72,92,97,200,548380.1843,3860002.25
1,corn,73,90,94,200,548370.9553,3859997.981
1,corn,71,88,93,203,548377.736,3859963.488
1,corn,78,91,96,198,548369.5348,3859932.782
1,corn,73,92,97,202,548375.0437,3860000.741
1,corn,72,89,95,200,548340.4969,3859924.363
1,corn,73,90,96,196,548402.0771,3860031.521
1,corn,75,93,95,201,548336.3062,3860005.006
1,corn,72,89,95,200,548394.3273,3859989.737
1,corn,73,92,95,201,548314.374,3859993.916
1,corn,72,91,95,201,548334.1236,3859959.812
1,corn,75,92,97,197,548402.1495,3860010.378
1,corn,73,91,96,202,548359.7064,3859976.674
1,corn,71,91,94,202,548338.7842,3859960.337
1,corn,72,89,95,199,548385.404,3859991.308
1,corn,73,90,95,202,548335.5023,3859918.045
1,corn,74,93,96,202,548337.2422,3860018.89
1,corn,73,92,96,200,548366.2782,3860006.874
1,corn,72,89,93,197,548394.5344,3860052.452
1,corn,74,91,96,197,548408.657,3860021.782
1,corn,72,93,95,201,548360.0657,3859981.581
1,corn,71,90,95,203,548317.0021,3860001.448
1,corn,75,92,97,197,548386.1883,3860045.101
1,corn,76,92,98,198,548408.2009,3859994.852
1,corn,71,89,95,200,548358.0341,3859917.125
1,corn,73,92,95,200,548355.4601,3860000.113
1,corn,72,91,96,203,548352.6752,3859977.487
1,corn,78,95,95,203,548354.9081,3860021.933
1,corn,72,89,94,198,548391.0933,3859984.399
1,corn,72,92,95,201,548314.0812,3859996.177
1,corn,73,92,96,202,548356.9244,3859989.672
1,corn,75,94,97,202,548389.4062,3859933.521
1,corn,71,90,95,203,548366.526,3859962.68
1,corn,77,92,99,195,548404.4666,3860013.797
1,corn,72,90,94,200,548341.2098,3859896.343
1,corn,72,90,95,197,548324.6835,3859939.489
1,corn,72,90,95,195,548395.7408,3860035.996
1,corn,73,99,95,205,548354.2609,3859981.954
1,corn,73,93,97,201,548373.0755,3859915.798
1,corn,72,92,95,202,548394.8765,3859964.768
1,corn,73,91,95,202,548388.1566,3859960.759
1,corn,74,90,96,195,548397.282,3860022.75
1,corn,73,89,92,201,548335.4015,3859997.212
1,corn,73,93,95,203,548386.6637,3859956.66
1,corn,74,94,96,203,548383.5952,3859919.445
1,corn,69,89,93,202,548345.4824,3859933.122
1,corn,71,89,95,201,548387.195,3859990.17
1,corn,73,93,95,201,548347.341,3860014.662
1,corn,71,90,96,203,548368.3769,3859960.418
1,corn,74,92,95,201,548319.036,3860010.988
1,corn,78,93,98,198,548410.1915,3859999.047
1,corn,72,91,95,200,548367.8907,3859944.167
1,corn,73,91,95,200,548337.0412,3859942.262
1,corn,72,94,99,201,548377.3426,3860000.01
1,corn,72,95,95,202,548321.6894,3859944.953
1,corn,71,87,92,203,548377.2197,3859957.312
1,corn,72,89,95,201,548386.6425,3859994.911
1,corn,76,93,97,197,548416.3374,3860019.706
1,corn,72,91,94,201,548350.6439,3859924.872
1,corn,75,88,95,200,548389.715,3860039.663
1,corn,74,92,96,198,548357.6361,3860038.535
1,corn,72,91,95,200,548330.5249,3859937.119
1,corn,72,90,95,201,548335.2814,3859913.285
1,corn,76,96,97,202,548388.9978,3859926.649
1,corn,74,95,97,202,548375.4929,3859918.312
1,corn,75,92,97,198,548396.7473,3860049.042
1,corn,72,90,96,201,548353.3198,3859998.183
1,corn,71,90,94,202,548363.7314,3859958.101
1,corn,73,92,94,201,548324.5069,3859991.004
1,corn,70,92,96,201,548355.4913,3859948.85
1,corn,71,91,95,201,548367.0549,3859945.595
1,corn,77,93,97,197,548404.1691,3860000.428
1,corn,76,93,97,202,548418.7286,3859995.269
1,corn,72,90,95,200,548346.2856,3859922.651
1,corn,72,91,96,197,548364.6992,3860016.924
5,barren,165,184,191,113,547381.5542,3861364.004
5,barren,174,190,191,112,547380.3906,3861359.93
5,barren,189,182,170,156,547367.4848,3861331.618
5,barren,178,193,169,130,547399.8439,3861352.405
5,barren,60,58,53,7,547422.5116,3861352.791
5,barren,179,192,189,121,547409.0109,3861361.48
5,barren,178,191,186,122,547411.628,3861361.985
5,barren,174,185,183,125,547400.8911,3861352.918
5,barren,174,187,187,124,547348.5402,3861364.266
5,barren,174,190,191,118,547406.9224,3861377.47
5,barren,181,188,189,127,547401.3623,3861354.527
5,barren,185,196,188,186,547346.9906,3861344.851
5,barren,176,166,146,150,547366.8198,3861331.981
5,barren,167,173,162,127,547381.003,3861333.307
5,barren,178,189,184,124,547414.8523,3861361.972
5,barren,194,208,196,130,547411.8207,3861376.49
5,barren,192,193,177,170,547367.5956,3861335.43
5,barren,172,184,187,116,547405.5386,3861377.762
5,barren,180,192,188,122,547410.7261,3861362.443
5,barren,222,239,245,198,547414.4536,3861377.911
5,barren,178,193,193,128,547348.6079,3861361.755
5,barren,176,194,193,117,547388.6349,3861367.415
5,barren,161,166,135,103,547382.0891,3861334.991
5,barren,199,191,192,141,547375.8795,3861338.736
5,barren,186,200,195,128,547386.997,3861357.568
5,barren,209,208,183,197,548505.3222,3860229.191
5,barren,204,209,183,198,548468.8886,3860214.372
5,barren,199,201,173,191,548402.8974,3860131.441
5,barren,195,171,142,161,548408.8233,3860116.165
5,barren,201,200,170,192,548460.8297,3860176.9
5,barren,202,200,176,190,548423.7841,3860126.618
5,barren,205,193,166,180,548451.3063,3860206.56
5,barren,182,178,149,174,548426.3701,3860214.198
5,barren,211,207,184,194,548395.3863,3860149.661
5,barren,199,194,153,191,548386.4101,3860100.211
5,barren,204,204,172,192,548429.3334,3860183.026
5,barren,201,198,169,182,548434.8582,3860196.138
5,barren,203,201,175,174,548409.1017,3860142.945
5,barren,208,209,179,192,548458.2697,3860197.724
5,barren,194,196,168,184,548421.9701,3860187.461
5,barren,207,208,184,198,548391.4614,3860125.157
5,barren,197,200,174,194,548386.3278,3860110.93
5,barren,204,199,172,189,548448.346,3860195.373
5,barren,206,205,181,194,548390.307,3860140.44
5,barren,173,179,152,196,548452.5299,3860151.444
5,barren,195,205,176,192,548405.7571,3860115.843
5,barren,191,183,157,170,548425.9915,3860211.048
5,barren,211,208,178,198,548464.1429,3860190.603
5,barren,198,191,162,179,548437.7634,3860202.901
5,barren,187,176,149,164,548409.3446,3860126.899
5,barren,191,164,137,185,548435.6261,3860110.955
5,barren,200,194,159,189,548494.3799,3860247.823
5,barren,204,203,179,196,548386.6344,3860134.17
5,barren,198,192,165,178,548419.5692,3860113.369
5,barren,199,195,171,183,548435.7624,3860207.058
5,barren,209,208,183,199,548506.8443,3860229.237
5,barren,190,186,148,191,548517.0668,3860242.186
5,barren,202,201,174,190,548417.9749,3860188.219
5,barren,196,191,162,179,548409.8608,3860097.473
5,barren,192,189,160,176,548400.786,3860114.842
5,barren,200,197,166,188,548450.7009,3860214.165
5,barren,208,211,184,202,548464.5209,3860194.127
5,barren,205,203,171,192,548436.0866,3860163.018
5,barren,211,210,195,208,548501.7836,3860232.175
5,barren,195,201,179,189,548416.2903,3860192.063
5,barren,195,192,164,186,548440.2233,3860221.045
5,barren,203,205,173,194,548421.433,3860157.451
5,barren,196,194,168,183,548391.9028,3860108.633
5,barren,203,196,179,197,548466.8929,3860235.732
5,barren,206,206,189,195,548502.8585,3860227.647
5,barren,183,190,157,184,548471.2157,3860208.581
5,barren,207,205,187,202,548391.45,3860137.494
5,barren,194,182,153,170,548416.6442,3860180.729
5,barren,205,210,186,200,548441.8089,3860215.17
5,barren,196,195,166,180,548415.6098,3860107.093
5,barren,202,200,170,188,548434.4809,3860162.312
5,barren,201,186,146,176,548454.1521,3860215.635
5,barren,187,191,169,185,548419.9842,3860192.079
5,barren,200,200,182,197,548406.5294,3860138.881
5,barren,203,199,176,198,548449.7596,3860148.827
5,barren,183,185,164,197,548449.9909,3860142.278
5,barren,199,192,175,189,548478.4512,3860240.48
5,barren,199,193,174,185,548427.6425,3860177.286
5,barren,198,201,170,189,548449.7783,3860162.003
5,barren,204,180,146,168,548431.3668,3860180.029
5,barren,206,206,177,195,548455.3059,3860173.557
5,barren,177,166,158,176,548418.8674,3860212.075
5,barren,194,187,163,175,548418.7768,3860178.744
5,barren,201,200,174,187,548406.4536,3860160.494
5,barren,210,210,184,198,548428.45,3860152.445
5,barren,199,197,179,193,548390.0891,3860133.334
5,barren,206,208,188,202,548484.2366,3860229.136
5,barren,187,188,162,174,548436.8259,3860112.338
5,barren,202,195,162,184,548478.9197,3860238.465
5,barren,202,205,176,192,548408.3533,3860121.695
5,barren,197,187,163,183,548445.316,3860193.936
5,barren,205,205,178,192,548436.4492,3860156.097
5,barren,205,205,176,193,548456.1132,3860205.482
5,barren,198,203,166,185,548472.1446,3860232.231
5,barren,203,201,186,194,548439.4707,3860208.59
5,barren,207,209,193,197,548449.4906,3860206.463
5,barren,197,197,160,186,548418.9865,3860176.045
5,barren,204,199,175,195,548436.9668,3860143.903
5,barren,197,215,189,207,548504.2739,3860253.08
5,barren,197,196,172,185,548427.7206,3860154.824
5,barren,208,202,181,194,548452.933,3860194.531
5,barren,169,193,176,214,548525.9837,3860236.952
5,barren,204,204,178,193,548448.8399,3860163.893
5,barren,199,192,168,184,548405.7915,3860132.751
5,barren,199,206,181,189,548438.0914,3860146.702
5,barren,204,197,167,178,548402.4452,3860151.759
5,barren,192,177,160,178,548487.4636,3860249.431
5,barren,203,204,172,189,548416.5057,3860095.006
5,barren,193,170,146,158,548392.001,3860100.137
5,barren,195,186,145,175,548433.615,3860116.564
5,barren,197,202,178,192,548435.9222,3860123.303
5,barren,186,179,154,169,548385.365,3860125.24
5,barren,204,198,175,190,548417.5856,3860153.164
5,barren,202,198,171,188,548425.3067,3860163.401
5,barren,216,213,182,198,548441.2146,3860196.114
5,barren,201,196,165,183,548421.6833,3860120.647
5,barren,204,199,178,186,548436.6608,3860142.684
5,barren,199,191,142,183,548465.5157,3860230.859
5,barren,207,199,185,190,548491.9977,3860247.105
5,barren,206,207,187,191,548404.8652,3860086.89
5,barren,203,192,164,180,548421.3987,3860111.531
5,barren,209,209,184,204,548338.7468,3860099.728
5,barren,193,205,177,204,548364.4203,3860088.761
2,forest,50,88,113,170,546117.7499,3861157.069
2,forest,61,64,69,163,546127.5752,3861173.273
2,forest,65,101,111,199,546128.0901,3861187.964
2,forest,23,23,30,65,546141.9465,3861147.395
2,forest,36,62,53,132,546143.9466,3861197.18
2,forest,104,112,115,147,546122.6426,3861097.708
2,forest,58,84,87,174,546132.2722,3861228.485
2,forest,64,84,93,163,546135.148,3861172.672
2,forest,56,82,100,164,546159.6027,3861182.539
2,forest,82,96,103,192,546119.2924,3861171.871
2,forest,98,126,126,223,546132.9952,3861209.875
2,forest,33,45,52,116,546160.8192,3861198.388
2,forest,82,85,94,182,546123.2352,3861189.753
2,forest,45,47,61,136,546144.868,3861195.979
2,forest,72,94,106,190,546131.1987,3861225.192
2,forest,66,87,97,192,546153.4256,3861177.562
2,forest,86,114,114,215,546169.99,3861169.825
2,forest,58,50,90,151,546150.4944,3861180.628
2,forest,82,98,113,208,546155.7002,3861117.388
2,forest,39,36,47,92,546140.079,3861152.452
2,forest,58,78,87,194,546153.1316,3861157.519
2,forest,59,56,75,142,546115.2132,3861207.055
2,forest,79,101,91,173,546106.8674,3861093.958
2,forest,51,64,81,171,546162.3688,3861199.391
2,forest,62,79,80,114,546113.5411,3861229.971
2,forest,71,93,95,193,546146.7229,3861109.59
2,forest,64,85,84,173,546155.6096,3861182.574
2,forest,55,74,79,173,546111.2544,3861108.862
2,forest,99,118,124,202,546156.7468,3861146.033
2,forest,86,112,110,110,546107.8731,3861087.364
2,forest,46,63,69,164,546156.9845,3861116.633
2,forest,71,108,118,179,546140.3612,3861179.249
2,forest,59,81,86,147,546111.993,3861113.539
2,forest,65,69,75,176,546156.1151,3861158.423
2,forest,45,39,45,116,546149.3593,3861183.465
2,forest,84,75,82,144,546128.7605,3861105.642
2,forest,28,40,51,129,546125.5327,3861152.603
2,forest,107,140,140,211,546117.6374,3861232.525
2,forest,101,136,139,216,546157.2058,3861190.609
2,forest,54,54,58,143,546143.8499,3861117.429
2,forest,97,126,128,210,546133.2691,3861189.009
2,forest,64,84,62,172,546114.9247,3861169.756
2,forest,47,57,75,138,546119.4563,3861197.648
2,forest,87,88,96,188,546125.8171,3861159.793
2,forest,57,94,101,170,546147.1836,3861161.826
2,forest,70,105,120,221,546155.7098,3861184.216
2,forest,48,57,64,119,546135.9125,3861206.647
2,forest,59,69,69,124,546143.6187,3861097.321
2,forest,81,133,139,191,546124.328,3861161.422
2,forest,69,69,77,147,546120.6377,3861159.278
2,forest,83,114,122,204,546119.6375,3861131.147
2,forest,72,108,102,183,546143.1967,3861110.113
2,forest,36,63,71,151,546159.5304,3861174.834
2,forest,78,83,89,191,546160.7407,3861202.606
2,forest,46,64,51,174,546146.6751,3861159.317
2,forest,91,107,110,189,546110.3925,3861206.688
2,forest,61,65,68,158,546150.4917,3861143.671
2,forest,107,135,167,213,546136.0105,3861180.323
2,forest,98,125,123,203,546104.5347,3861130.818
2,forest,69,87,94,183,546129.3735,3861213.205
2,forest,50,85,89,165,546129.3602,3861195.591
2,forest,66,89,93,185,546152.9611,3861115.927
2,forest,74,62,70,174,546151.1097,3861164.179
2,forest,54,39,58,105,546144.3396,3861196.567
2,forest,64,75,86,193,546147.3302,3861202.715
2,forest,59,80,85,178,546113.1402,3861175.896
2,forest,74,113,120,212,546167.9242,3861171.655
2,forest,70,89,98,156,546108.893,3861156.155
2,forest,38,55,61,80,546135.7813,3861100.004
2,forest,70,68,77,175,546144.3178,3861121.168
2,forest,94,128,137,201,546143.6437,3861146.84
2,forest,42,68,74,129,546123.6398,3861219.824
2,forest,80,84,92,188,546149.4737,3861183.84
2,forest,93,100,110,199,546130.2709,3861192.944
2,forest,60,85,87,197,546162.1867,3861149.897
2,forest,81,81,83,178,546142.8063,3861096.98
2,forest,41,42,56,95,546158.0987,3861194.673
2,forest,52,49,59,118,546151.2341,3861195.704
2,forest,86,103,111,197,547222.5916,3860922.85
2,forest,109,140,148,221,547258.3268,3860914.006
2,forest,86,108,121,198,547341.729,3860892.953
2,forest,50,57,67,126,547248.4107,3860895.505
2,forest,66,70,72,163,547287.5177,3860949.585
2,forest,55,52,58,95,547253.2699,3860962.884
2,forest,77,97,106,191,547220.0794,3860893.462
2,forest,36,55,51,114,547291.5672,3860964.623
2,forest,79,115,123,211,547228.0102,3860921.08
2,forest,85,90,96,193,547284.4604,3860883.6
2,forest,87,129,131,233,547248.1481,3860973.415
2,forest,90,133,138,220,547295.2056,3860958.176
2,forest,73,96,95,198,547234.5968,3860930.845
2,forest,69,68,73,145,547267.4724,3860975.346
2,forest,81,105,113,194,547265.1563,3860927.572
2,forest,61,83,92,184,547297.4179,3860893.56
2,forest,84,100,99,209,547232.8757,3860966.694
2,forest,87,100,103,179,547226.79,3860879.821
2,forest,44,36,43,115,547241.9737,3860942.639
2,forest,71,84,95,208,547313.9216,3860953.868
2,forest,65,76,78,153,547278.8283,3860954.688
2,forest,40,67,67,149,547259.2502,3860973.328
2,forest,47,59,70,137,547279.6532,3860947.468
2,forest,73,93,104,161,547233.1795,3860897.14
2,forest,74,101,108,188,547218.8993,3860913.633
2,forest,95,102,110,184,547336.5397,3860928.697
2,forest,60,67,77,153,547285.4342,3860915.435
2,forest,56,73,93,152,547332.9563,3860895.731
2,forest,87,97,105,184,547345.4265,3860889.273
2,forest,72,96,100,196,547347.5745,3860935.621
2,forest,83,104,108,191,547218.9305,3860876.121
2,forest,99,114,115,200,547283.0913,3860944.784
2,forest,83,96,102,149,547299.0334,3860966.332
2,forest,66,97,128,203,547248.8311,3860912.804
2,forest,51,62,67,105,547262.8265,3860901.561
2,forest,92,132,130,217,547290.6084,3860908.173
2,forest,45,51,60,115,547251.7221,3860946.567
2,forest,72,80,91,147,547338.2812,3860884.973
2,forest,67,64,73,121,547241.8479,3860878.771
2,forest,78,106,103,197,547328.5547,3860905.872
2,forest,75,93,94,195,547295.3874,3860902.913
2,forest,70,72,73,166,547312.0282,3860952.647
2,forest,40,63,62,142,547252.541,3860932.221
2,forest,79,122,128,214,547240.2826,3860929.994
2,forest,87,81,88,167,547225.5982,3860916.345
2,forest,34,47,52,105,547231.2656,3860932.143
2,forest,53,60,65,148,547270.8887,3860934.734
2,forest,90,117,126,209,547268.1241,3860878.8
2,forest,91,122,123,199,547326.7345,3860907.199
2,forest,83,101,97,179,547292.3243,3860871.637
2,forest,58,42,47,125,547266.6696,3860923.718
2,forest,87,97,103,202,547352.4749,3860892
2,forest,42,41,44,132,547249.2979,3860957.168
2,forest,74,62,66,158,547258.5154,3860876.352
2,forest,66,75,72,168,547327.1266,3860866.966
2,forest,94,114,108,211,547237.2921,3860986.484
2,forest,84,119,126,194,547278.8344,3860932.988
2,forest,83,110,130,204,547285.6087,3860877.824
2,forest,88,128,130,215,547254.7066,3860910.815
2,forest,38,55,62,107,547316.8368,3860887.012
2,forest,73,92,101,180,547321.4908,3860875.965
2,forest,72,91,87,205,547233.7838,3860972.015
2,forest,77,95,99,186,547228.8273,3860964.576
2,forest,80,111,112,203,547339.5656,3860957.251
2,forest,27,15,14,54,547270.2881,3860941.966
2,forest,78,102,104,210,547322.257,3860924.945
2,forest,63,76,65,163,547326.2594,3860950.653
2,forest,95,124,128,205,547218.3458,3860948.591
2,forest,81,111,110,172,547212.6578,3860934.741
2,forest,74,105,112,202,547349.8006,3860874.432
2,forest,87,106,102,142,547313.0508,3860870.032
2,forest,52,53,58,104,547306.1912,3860875.251
2,forest,56,67,75,124,547228.7423,3860897.241
2,forest,80,124,117,206,547310.227,3860874.176
2,forest,71,79,87,166,547233.8728,3860910.346
2,forest,69,90,100,136,547216.9976,3860983.109
2,forest,80,114,122,182,547243.8607,3860961.982
2,forest,63,78,83,151,547270.6668,3860917.265
2,forest,103,128,148,229,547230.3556,3860905.551
2,forest,48,55,63,145,547232.9107,3860880.539
2,forest,48,56,70,119,547281.7605,3860894.248
2,forest,73,96,114,189,547305.3122,3860908.456
2,forest,67,95,92,213,547315.6201,3860900.902
2,forest,83,123,130,213,547253.0961,3860877.051
2,forest,69,90,100,136,547217.2842,3860983.792
2,forest,71,81,101,191,547233.8298,3860899.262
2,forest,65,82,91,180,547224.1785,3860958.904
2,forest,65,68,72,133,547327.7146,3860913.804
2,forest,101,122,132,211,547233.4904,3860956.709
2,forest,99,120,129,219,547291.4537,3860951.082
2,forest,56,83,87,152,547224.9859,3860965.839
2,forest,86,95,104,197,547236.854,3860890.012
2,forest,76,100,106,180,547225.2493,3860943.659
2,forest,79,91,104,168,547232.185,3860893.055
2,forest,47,54,64,128,547276.826,3860922.509
2,forest,82,106,110,222,547238.6337,3860924.226
2,forest,108,107,89,142,547232.7929,3860872.043
2,forest,101,131,138,226,547283.237,3860908.678
2,forest,57,46,54,98,547230.8564,3860946.882
2,forest,90,112,120,175,547311.5123,3860876.983
2,forest,76,93,111,183,547341.8268,3860911.76
2,forest,120,127,130,197,547302.9875,3860868.521
2,forest,71,80,99,166,547317.3432,3860883.976
2,forest,91,109,107,188,547286.1455,3860861.309
2,forest,67,78,87,183,547283.8044,3860912.976
2,forest,86,107,117,191,547222.486,3860960.6
2,forest,85,127,139,226,547254.5636,3860947.177
2,forest,92,106,128,210,547231.3379,3860882.283
2,forest,33,49,46,104,547318.553,3860958.443
2,forest,51,67,69,173,547233.1282,3860941.501
2,forest,39,63,72,84,547255.5443,3860940.975
2,forest,91,87,95,183,547218.7685,3860900.688
2,forest,57,76,81,149,547253.6778,3860940.92
2,forest,72,48,63,141,547249.329,3860890.512
2,forest,83,110,117,197,547242.7517,3860909.372
2,forest,76,116,116,213,547321.7244,3860889.613
2,forest,60,75,82,159,547316.1045,3860946.47
2,forest,45,53,60,68,547239.6672,3860963.652
2,forest,87,109,121,209,547297.3035,3860940.721
2,forest,112,116,107,168,547304.4536,3860965.701
2,forest,51,35,49,124,547243.8199,3860887.786
2,forest,74,102,102,190,547234.6354,3860950.826
2,forest,70,100,108,199,547312.4572,3860902.489
2,forest,105,145,137,222,547346.307,3860884.321
2,forest,93,101,110,199,547226.3524,3860947.447
2,forest,105,126,127,199,547282.9189,3860939.181
2,forest,61,92,99,152,547225.3472,3860973.17
2,forest,71,75,75,168,547304.7024,3860963.512
2,forest,72,94,103,196,547275.0868,3860878.337
2,forest,66,75,72,168,547327.1415,3860867.236
2,forest,70,98,104,186,547310.1194,3860885.285
2,forest,47,55,61,105,547319.0897,3860931.538
2,forest,77,91,99,195,547222.1794,3860910.575
2,forest,86,110,116,202,547250.6461,3860981.238
2,forest,108,119,131,207,547323.7703,3860939.428
2,forest,74,88,98,176,547299.0004,3860881.973
2,forest,61,82,91,175,547308.2427,3860907.501
2,forest,82,102,108,189,547308.5924,3860874.83
2,forest,61,74,82,160,548528.6883,3859562.321
2,forest,60,83,95,142,548503.8935,3859583.843
2,forest,62,79,80,151,548577.2957,3859578.779
2,forest,93,121,117,147,548514.287,3859555.948
2,forest,145,153,115,167,548592.0908,3859601.028
2,forest,63,52,58,101,548525.2941,3859577.414
2,forest,82,100,104,168,548517.9766,3859545.517
2,forest,56,69,67,130,548537.9123,3859578.598
2,forest,78,97,108,190,548531.0692,3859622.266
2,forest,68,69,85,173,548526.9087,3859621.084
2,forest,75,101,109,188,548573.7165,3859574.896
2,forest,84,101,98,166,548520.4139,3859583.978
2,forest,117,128,110,175,548580.7506,3859613.015
2,forest,65,80,81,118,548520.1137,3859527.784
2,forest,71,79,84,153,548589.4155,3859580.465
2,forest,79,100,101,173,548526.5284,3859569.472
2,forest,100,123,105,177,548584.1203,3859594.557
2,forest,71,100,105,145,548563.5244,3859625.623
2,forest,126,111,95,137,548599.3217,3859635.356
2,forest,46,78,75,147,548583.6426,3859580.38
2,forest,92,114,112,210,548563.3198,3859562.251
2,forest,94,122,127,216,548482.2078,3859621.014
2,forest,53,87,88,147,548495.6517,3859567.631
2,forest,81,94,97,181,548549.3627,3859611.587
2,forest,59,65,76,142,548556.8679,3859560.696
2,forest,59,72,77,109,548595.3545,3859591.425
2,forest,77,100,102,185,548491.067,3859615.681
2,forest,72,89,96,142,548560.3661,3859577.463
2,forest,74,59,75,157,548531.9791,3859601.387
2,forest,98,115,108,157,548577.9324,3859620.409
2,forest,59,102,111,172,548539.3904,3859613.142
2,forest,72,86,96,134,548566.2141,3859623.094
2,forest,77,101,127,216,548550.3754,3859603.684
2,forest,84,98,92,208,548536.2006,3859633.575
2,forest,75,74,75,143,548616.4974,3859569.46
2,forest,69,61,82,130,548551.756,3859609.424
2,forest,90,93,107,171,548553.6995,3859562.274
2,forest,93,115,107,162,548578.0039,3859615.531
2,forest,56,74,73,131,548609.18,3859558.277
2,forest,57,71,76,147,548566.6915,3859597.993
2,forest,96,94,109,195,548565.2265,3859561.032
2,forest,60,74,74,127,548577.4525,3859624.817
2,forest,72,89,94,174,548553.0071,3859580.056
2,forest,81,98,99,177,548561.0394,3859568.084
2,forest,164,174,156,204,548580.5449,3859602.875
2,forest,53,68,70,110,548524.3003,3859567.69
2,forest,61,73,82,128,548534.5454,3859587.626
2,forest,67,70,75,153,548519.806,3859626.413
2,forest,79,97,109,196,548546.5514,3859583.738
2,forest,78,91,94,153,548577.0216,3859577.613
2,forest,145,153,115,167,548591.4505,3859601.083
2,forest,63,69,80,149,548510.096,3859604.544
2,forest,54,72,85,130,548555.8748,3859564.114
2,forest,59,56,59,121,548585.4233,3859573.052
2,forest,110,121,129,219,548594.4289,3859565.876
2,forest,67,100,103,165,548508.2011,3859543.347
2,forest,137,144,125,209,548585.4471,3859628.322
